,carat,cut,table,price,x,y,z
7778,1.02,1,54.0,4284,6.44,6.4,4.01
7779,1.02,1,58.0,4284,6.84,6.6,3.9
7780,0.9,0,56.0,4284,6.25,6.2,3.83
7781,1.02,1,59.0,4284,6.51,6.46,3.95
7782,1.02,1,59.0,4284,6.54,6.5,3.9
7783,1.02,0,55.0,4284,6.51,6.47,4.01
7784,1.02,1,60.0,4284,6.57,6.53,3.93
7785,0.72,0,56.0,4285,5.72,5.77,3.57
7786,1.01,2,64.0,4285,6.29,6.42,3.9
7787,1.02,3,63.0,4286,6.61,6.55,3.86
7788,0.9,3,56.0,4286,6.09,6.12,3.84
7789,0.92,1,62.0,4287,6.3,6.24,3.86
7790,0.9,3,57.0,4288,6.25,6.34,3.77
7791,0.71,2,54.0,4289,5.7,5.75,3.64
7792,0.91,3,57.0,4289,6.05,6.12,3.89
7793,0.9,3,60.0,4289,6.11,6.19,3.82
7794,1.04,3,57.0,4290,6.47,6.5,4.02
7795,1.04,1,60.0,4290,6.47,6.51,4.01
7796,1.04,0,56.0,4290,6.6,6.66,4.05
7797,1.03,0,57.0,4290,6.37,6.47,4.04
7798,1.04,2,62.0,4290,6.4,6.44,4.0
7799,1.12,0,56.0,4290,6.66,6.61,4.16
7800,1.02,0,57.0,4291,6.42,6.44,4.03
7801,1.02,3,59.0,4291,6.38,6.4,4.02
7802,1.02,1,59.0,4291,6.37,6.42,4.0
7803,1.02,3,61.0,4291,6.46,6.47,3.98
7804,0.9,3,59.0,4291,6.13,6.16,3.8
7805,1.29,1,62.0,4291,7.0,6.94,4.26
7806,1.03,3,58.0,4292,6.36,6.42,4.05
7807,1.05,3,58.0,4292,6.46,6.43,4.09
7808,0.85,3,55.0,4293,6.08,6.14,3.78
7809,0.56,0,57.0,4293,5.28,5.31,3.28
7810,0.91,1,58.0,4293,6.3,6.25,3.8
7811,1.18,3,57.0,4294,6.68,6.74,4.26
7812,1.13,1,59.0,4294,6.68,6.65,4.15
7813,1.01,3,57.0,4295,6.35,6.39,3.96
7814,1.0,0,55.0,4295,6.59,6.65,3.93
7815,1.0,3,63.0,4295,6.32,6.27,3.87
7816,1.0,2,58.0,4295,6.61,6.55,3.8
7817,1.0,3,59.0,4295,6.35,6.32,4.02
7818,1.0,4,57.0,4295,6.32,6.28,4.06
7819,1.0,3,56.0,4295,6.41,6.31,4.01
7820,1.0,4,58.0,4295,6.25,6.15,4.11
7821,1.0,3,60.0,4295,6.29,6.19,3.95
7822,1.0,1,58.0,4295,6.48,6.45,3.9
7823,1.0,1,60.0,4295,6.45,6.41,3.91
7824,0.9,3,60.0,4296,6.2,6.24,3.76
7825,0.9,2,61.0,4296,6.18,6.21,3.81
7826,1.02,0,57.0,4297,6.52,6.56,3.95
7827,0.9,3,58.0,4297,6.14,6.16,3.84
7828,0.93,1,58.0,4297,6.22,6.18,3.86
7829,0.91,2,56.0,4298,6.12,6.18,3.9
7830,1.01,3,56.0,4298,6.43,6.38,3.96
7831,1.01,1,59.0,4299,6.44,6.42,3.96
7832,1.01,3,59.0,4299,6.32,6.26,3.99
7833,1.01,3,58.0,4299,6.43,6.3,4.02
7834,1.01,3,57.0,4299,6.39,6.37,4.04
7835,1.01,0,57.0,4299,6.5,6.42,3.97
7836,1.2,3,61.0,4301,6.65,6.58,4.18
7837,1.2,1,59.0,4301,6.8,6.75,4.12
7838,0.96,0,53.0,4301,6.24,6.21,3.92
7839,1.01,2,62.0,4302,6.41,6.46,3.96
7840,1.13,0,56.0,4303,6.66,6.63,4.15
7841,0.91,3,57.0,4303,6.12,6.17,3.86
7842,1.02,3,58.0,4303,6.53,6.57,3.91
7843,1.09,1,57.0,4303,6.79,6.74,4.01
7844,0.77,3,57.0,4304,5.91,5.94,3.62
7845,0.93,3,56.0,4304,6.19,6.24,3.9
7846,0.8,3,59.0,4304,5.88,5.95,3.72
7847,1.01,3,57.0,4304,6.57,6.62,3.9
7848,0.9,0,57.0,4304,6.23,6.16,3.76
7849,0.9,3,57.0,4304,6.12,6.07,3.86
7850,0.9,1,60.0,4304,6.19,6.14,3.77
7851,0.9,1,56.0,4304,6.16,6.12,3.85
7852,0.9,1,58.0,4304,6.21,6.15,3.8
7853,0.9,3,63.0,4304,6.13,6.1,3.73
7854,0.9,3,57.0,4304,6.15,6.11,3.89
7855,0.9,1,62.0,4304,6.24,6.19,3.69
7856,0.9,1,58.0,4304,6.15,6.09,3.84
7857,0.9,1,58.0,4304,6.15,6.11,3.84
7858,1.0,2,57.0,4305,6.35,6.26,4.01
7859,1.01,3,58.0,4306,6.35,6.38,3.98
7860,1.01,3,57.0,4306,6.36,6.42,3.98
7861,1.13,0,57.0,4307,6.59,6.7,4.13
7862,1.11,3,58.0,4307,6.64,6.68,4.15
7863,1.07,3,60.0,4307,6.52,6.56,4.04
7864,1.0,2,61.0,4307,6.36,6.4,3.96
7865,1.16,4,60.0,4307,6.9,6.72,4.09
7866,1.0,3,59.0,4308,6.31,6.37,3.96
7867,0.98,1,58.0,4308,6.37,6.32,3.92
7868,1.01,1,58.0,4308,6.66,6.62,3.89
7869,0.9,3,56.0,4309,6.14,6.04,3.84
7870,0.9,2,60.0,4309,6.02,5.98,3.82
7871,0.9,2,59.0,4309,6.06,6.11,3.87
7872,0.9,2,59.0,4309,6.1,6.13,3.88
7873,0.9,3,58.0,4309,6.06,6.12,3.83
7874,0.9,3,59.0,4309,6.09,6.14,3.8
7875,0.9,2,55.0,4309,6.09,6.13,3.9
7876,0.9,1,58.0,4309,6.15,6.19,3.85
7877,0.91,2,61.0,4309,6.18,6.24,3.72
7878,0.9,1,60.0,4309,6.16,6.13,3.78
7879,0.92,0,57.0,4309,6.22,6.18,3.88
7880,0.9,3,54.0,4309,6.19,6.11,3.89
7881,0.9,4,61.0,4309,5.99,5.96,3.93
7882,0.9,0,54.0,4309,6.22,6.19,3.87
7883,1.04,3,57.0,4310,6.45,6.4,4.06
7884,1.21,1,60.0,4310,6.77,6.73,4.21
7885,0.66,3,59.0,4311,5.6,5.67,3.42
7886,1.0,3,59.0,4311,6.39,6.43,3.97
7887,1.0,3,59.0,4311,6.38,6.44,3.89
7888,1.0,4,54.0,4312,6.34,6.28,4.07
7889,1.0,3,59.0,4312,6.35,6.38,3.96
7890,1.21,3,57.0,4312,6.72,6.77,4.23
7891,1.0,3,61.0,4312,6.39,6.44,3.89
7892,1.0,2,55.0,4312,6.25,6.29,3.97
7893,1.12,3,60.0,4312,6.73,6.77,4.09
7894,1.1,2,60.0,4312,6.82,6.77,3.92
7895,1.1,1,61.0,4312,6.73,6.69,4.05
7896,1.0,4,58.0,4312,6.25,6.18,4.06
7897,1.0,4,57.0,4312,6.27,6.23,4.07
7898,1.0,1,61.0,4312,6.36,6.31,3.92
7899,1.0,4,60.0,4312,6.22,6.18,4.01
7900,1.0,4,58.0,4312,5.98,5.95,4.08
7901,1.0,2,62.0,4312,6.18,6.13,3.96
7902,1.0,0,56.0,4312,6.46,6.41,3.95
7903,0.91,1,60.0,4313,6.18,6.22,3.83
7904,1.01,3,57.0,4313,6.32,6.36,4.0
7905,1.06,0,56.0,4313,6.49,6.53,4.05
7906,1.07,0,57.0,4314,6.7,6.64,3.95
7907,0.81,0,57.0,4314,5.96,5.98,3.7
7908,0.9,0,57.0,4314,6.19,6.33,3.8
7909,1.07,1,61.0,4314,6.6,6.55,3.99
7910,1.07,3,63.0,4314,6.67,6.6,4.01
7911,1.03,3,57.0,4315,6.4,6.42,4.04
7912,0.9,3,58.0,4315,6.11,6.15,3.84
7913,0.9,3,61.0,4315,6.06,6.11,3.81
7914,0.9,3,56.0,4315,6.11,6.15,3.86
7915,1.15,0,56.0,4315,6.83,6.8,4.13
7916,0.81,0,60.0,4315,6.08,6.15,3.64
7917,1.09,0,57.0,4315,6.64,6.7,4.02
7918,0.9,2,59.0,4315,6.02,6.1,3.89
7919,1.11,1,60.0,4315,6.78,6.71,4.04
7920,0.91,3,58.0,4316,6.26,6.34,3.75
7921,1.0,3,55.0,4316,6.4,6.46,3.97
7922,1.11,3,57.7,4316,6.57,6.64,4.12
7923,1.01,0,56.0,4316,6.35,6.42,3.97
7924,1.04,3,58.0,4316,6.43,6.37,4.04
7925,1.04,1,56.0,4316,6.48,6.41,4.01
7926,1.01,1,59.0,4317,6.59,6.52,3.91
7927,0.91,0,55.0,4317,6.21,6.28,3.85
7928,0.93,0,55.0,4317,6.26,6.29,3.87
7929,1.01,4,59.0,4317,6.28,6.24,4.09
7930,0.84,3,62.0,4318,6.1,6.15,3.7
7931,1.08,1,60.0,4318,6.64,6.61,4.02
7932,0.9,0,57.0,4318,6.21,6.25,3.86
7933,1.02,2,61.0,4318,6.34,6.41,3.92
7934,1.08,1,57.0,4318,6.72,6.66,4.0
7935,1.08,3,57.0,4318,6.54,6.5,4.12
7936,1.05,1,60.0,4318,6.5,6.45,4.05
7937,1.05,1,58.0,4318,6.6,6.55,4.03
7938,1.05,3,54.0,4318,6.52,6.49,4.11
7939,1.05,1,60.0,4318,6.56,6.49,4.02
7940,1.02,1,59.0,4318,6.53,6.5,3.93
7941,0.84,1,59.0,4318,6.16,6.13,3.67
7942,1.02,3,58.0,4319,6.37,6.43,4.03
7943,1.02,0,57.0,4319,6.4,6.43,4.0
7944,1.0,1,58.0,4319,6.39,6.43,3.96
7945,1.02,0,57.0,4319,6.51,6.54,3.96
7946,1.07,1,58.0,4319,6.79,6.72,3.93
7947,1.07,0,57.0,4319,6.66,6.6,4.05
7948,1.16,1,59.0,4320,6.74,6.62,4.14
7949,0.9,3,59.0,4320,6.1,6.15,3.82
7950,0.65,0,56.0,4320,5.53,5.56,3.43
7951,1.01,1,59.0,4320,6.33,6.27,3.95
7952,1.01,2,64.0,4320,6.52,6.49,3.92
7953,1.01,1,61.0,4320,6.39,6.35,3.86
7954,1.45,4,67.0,4320,7.16,7.0,4.64
7955,1.07,3,59.0,4321,6.51,6.58,4.12
7956,0.9,1,59.0,4321,6.24,6.27,3.78
7957,1.0,3,58.0,4321,6.47,6.53,3.89
7958,1.0,3,59.0,4321,6.48,6.51,3.87
7959,1.0,3,57.0,4321,6.24,6.27,4.0
7960,1.04,1,55.0,4321,6.48,6.41,4.05
7961,1.04,2,56.0,4321,6.39,6.36,4.09
7962,1.12,1,58.0,4321,6.63,6.59,4.13
7963,1.06,2,60.0,4321,6.45,6.41,4.11
7964,1.09,3,63.0,4322,6.71,6.67,3.96
7965,1.09,1,59.0,4322,6.56,6.53,4.09
7966,1.09,1,59.0,4322,6.59,6.53,4.06
7967,1.16,3,56.0,4323,6.63,6.68,4.24
7968,0.7,0,57.0,4323,5.71,5.76,3.52
7969,0.7,0,57.0,4323,5.68,5.71,3.5
7970,1.04,0,57.0,4323,6.54,6.59,3.96
7971,0.9,3,57.0,4324,6.1,6.15,3.81
7972,0.9,3,59.0,4324,6.08,6.11,3.85
7973,0.9,3,59.0,4324,6.14,6.18,3.83
7974,1.17,1,60.0,4324,6.88,6.85,4.09
7975,1.27,2,64.0,4324,7.06,6.99,4.16
7976,0.9,0,57.0,4324,6.25,6.21,3.78
7977,0.93,3,57.0,4325,6.32,6.37,3.84
7978,0.71,0,54.0,4325,5.74,5.78,3.55
7979,0.68,0,57.0,4325,5.66,5.69,3.48
7980,0.84,0,56.0,4325,6.02,6.11,3.75
7981,1.12,0,57.0,4325,6.63,6.59,4.13
7982,1.03,0,57.0,4325,6.48,6.52,3.97
7983,0.92,0,57.0,4325,6.27,6.32,3.81
7984,1.03,2,56.0,4326,6.35,6.39,4.02
7985,1.03,3,61.0,4326,6.6,6.64,3.88
7986,1.01,2,55.0,4326,6.32,6.4,4.02
7987,0.92,2,56.0,4326,6.12,6.17,3.93
7988,1.03,1,58.0,4326,6.47,6.43,4.0
7989,1.16,1,58.0,4326,6.75,6.68,4.18
7990,1.16,1,58.0,4326,6.78,6.71,4.19
7991,1.03,3,63.0,4326,6.48,6.44,3.92
7992,1.01,1,59.0,4327,6.39,6.34,3.97
7993,1.01,2,56.0,4327,6.32,6.28,4.02
7994,0.92,3,58.0,4327,6.19,6.22,3.82
7995,0.82,0,54.0,4327,5.99,6.02,3.75
7996,1.01,1,58.0,4327,6.41,6.37,3.96
7997,1.01,1,58.0,4327,6.44,6.38,4.02
7998,1.01,1,58.0,4327,6.55,6.47,3.94
7999,1.01,1,59.0,4327,6.46,6.39,3.98
8000,1.01,0,57.0,4327,6.59,6.54,3.91
8001,1.01,1,59.0,4327,6.55,6.46,3.91
8002,1.01,0,58.0,4327,6.52,6.48,3.93
8003,1.01,1,59.0,4327,6.57,6.52,3.95
8004,1.01,1,60.0,4327,6.39,6.34,3.98
8005,1.01,1,58.0,4327,6.48,6.43,3.94
8006,1.01,1,61.0,4327,6.6,6.55,3.95
8007,0.9,3,59.0,4328,6.1,6.17,3.82
8008,0.9,3,58.0,4328,6.08,6.14,3.82
8009,1.0,4,57.0,4328,6.06,6.1,4.08
8010,1.15,1,58.0,4328,6.72,6.65,4.18
8011,1.15,1,60.0,4328,6.78,6.7,4.16
8012,1.03,4,58.0,4328,6.67,6.58,3.81
8013,1.03,1,58.0,4328,6.49,6.45,3.97
8014,1.5,4,58.0,4328,6.96,6.85,4.84
8015,0.92,0,57.0,4328,6.33,6.29,3.84
8016,1.19,3,56.8,4329,6.7,6.79,4.27
8017,1.04,1,59.0,4330,6.67,6.62,3.87
8018,1.01,1,56.0,4330,6.44,6.39,3.96
8019,1.05,0,57.0,4331,6.55,6.62,4.03
8020,1.05,0,57.0,4331,6.54,6.59,4.02
8021,1.25,1,59.0,4331,6.82,6.86,4.26
8022,1.19,1,58.0,4332,6.84,6.77,4.21
8023,0.91,1,58.0,4332,6.15,6.18,3.83
8024,1.04,3,60.0,4332,6.52,6.57,3.94
8025,1.01,3,58.0,4332,6.33,6.38,3.95
8026,1.01,3,58.0,4332,6.35,6.41,3.96
8027,1.06,0,56.0,4333,6.52,6.47,4.08
8028,1.08,0,57.0,4333,6.56,6.6,4.09
8029,0.96,0,56.0,4333,6.4,6.34,3.93
8030,1.0,1,56.0,4333,6.42,6.36,4.02
8031,1.0,1,61.0,4333,6.46,6.42,3.86
8032,1.0,1,62.0,4333,6.37,6.3,3.9
8033,0.91,3,58.0,4334,6.1,6.16,3.83
8034,0.88,0,59.0,4334,6.12,6.13,3.8
8035,0.9,1,58.0,4334,6.15,6.12,3.86
8036,0.9,2,65.0,4334,6.1,6.04,3.8
8037,0.9,1,59.0,4334,6.13,6.1,3.85
8038,0.78,0,55.0,4336,5.9,5.95,3.68
8039,1.01,0,57.0,4336,6.38,6.45,4.01
8040,0.39,2,56.0,581,4.6,4.63,2.92
8041,0.39,0,57.0,581,4.66,4.72,2.88
8042,0.39,3,54.0,581,4.64,4.71,2.93
8043,0.38,1,58.0,581,4.67,4.72,2.84
8044,0.39,1,60.0,581,4.65,4.68,2.86
8045,0.25,0,56.0,582,4.05,4.07,2.51
8046,0.25,0,55.0,582,4.03,4.04,2.52
8047,0.25,0,56.0,582,4.01,4.05,2.52
8048,0.31,0,56.0,582,4.35,4.38,2.71
8049,0.25,0,57.0,582,4.06,4.07,2.48
8050,0.25,3,55.0,583,4.1,4.14,2.52
8051,0.23,3,56.0,583,3.94,3.97,2.43
8052,0.23,3,56.0,583,3.95,4.0,2.44
8053,0.23,3,57.0,583,3.96,3.99,2.45
8054,0.23,3,57.0,583,3.94,3.96,2.44
8055,0.23,3,55.0,583,3.93,3.96,2.46
8056,0.23,3,54.0,583,3.92,3.94,2.47
8057,0.23,3,54.0,583,3.95,3.98,2.47
8058,0.23,3,57.0,583,3.93,3.96,2.45
8059,0.36,3,55.0,583,4.62,4.66,2.83
8060,0.27,0,62.0,583,4.21,4.22,2.53
8061,0.27,0,54.0,583,4.14,4.16,2.57
8062,0.27,0,53.0,583,4.18,4.2,2.59
8063,0.37,0,55.0,583,4.61,4.65,2.84
8064,0.37,1,60.0,583,4.63,4.6,2.82
8065,0.37,1,60.0,583,4.68,4.65,2.83
8066,0.31,0,55.0,583,4.36,4.37,2.7
8067,0.31,2,57.0,583,4.28,4.31,2.72
8068,0.31,2,55.0,583,4.31,4.32,2.74
8069,0.31,0,56.0,583,4.35,4.38,2.69
8070,1.01,0,57.0,4336,6.37,6.41,3.99
8071,0.74,2,60.0,4336,6.03,6.06,3.53
8072,1.01,3,59.0,4337,6.42,6.45,3.9
8073,0.91,0,56.0,4337,6.19,6.22,3.85
8074,1.21,1,61.0,4337,6.89,6.85,4.11
8075,1.01,3,54.0,4338,6.43,6.37,4.04
8076,1.01,2,57.0,4338,6.34,6.3,4.02
8077,1.01,1,61.0,4338,6.5,6.45,3.94
8078,1.01,2,62.0,4338,6.66,6.56,3.81
8079,1.01,1,59.0,4338,6.58,6.52,3.88
8080,1.23,1,61.0,4338,7.07,7.03,4.09
8081,1.01,1,60.0,4338,6.39,6.35,3.99
8082,1.01,1,57.0,4338,6.47,6.42,3.98
8083,1.01,1,59.0,4338,6.32,6.27,3.96
8084,1.01,1,60.0,4338,6.4,6.37,4.0
8085,1.01,1,59.0,4338,6.33,6.29,3.96
8086,0.72,3,58.0,4339,5.79,5.83,3.53
8087,1.01,2,55.0,4339,6.35,6.42,4.05
8088,1.01,2,58.0,4339,6.24,6.29,4.02
8089,1.07,3,60.0,4340,6.35,6.4,4.12
8090,1.0,1,60.0,4340,6.35,6.33,3.9
8091,1.25,1,60.0,4340,6.99,6.95,4.19
8092,1.25,1,58.0,4340,6.96,6.91,4.24
8093,1.02,3,57.0,4341,6.42,6.46,4.03
8094,0.7,0,55.0,4341,5.65,5.69,3.54
8095,1.02,1,58.0,4341,6.47,6.45,3.96
8096,0.95,1,61.0,4341,6.37,6.35,3.82
8097,1.08,0,56.0,4344,6.54,6.6,4.08
8098,1.04,0,57.0,4344,6.49,6.54,4.02
8099,0.91,2,58.0,4345,6.13,6.19,3.89
8100,1.52,1,60.0,4345,7.34,7.28,4.56
8101,1.01,3,58.0,4346,6.36,6.4,3.95
8102,1.2,2,60.0,4346,6.72,6.67,4.26
8103,1.03,0,56.0,4347,6.58,6.57,3.99
8104,1.15,1,55.0,4347,6.76,6.66,4.18
8105,1.15,1,57.0,4347,6.73,6.69,4.2
8106,1.15,0,57.0,4347,6.73,6.67,4.14
8107,1.02,3,59.0,4348,6.33,6.38,3.99
8108,1.0,3,56.0,4348,6.33,6.39,3.96
8109,1.13,3,57.0,4348,6.73,6.78,4.16
8110,1.01,1,60.0,4348,6.61,6.55,3.82
8111,1.09,3,57.0,4349,6.64,6.69,4.06
8112,1.13,1,58.0,4350,6.74,6.8,4.02
8113,0.92,1,58.0,4350,6.21,6.27,3.89
8114,0.78,0,57.0,4350,5.86,5.9,3.66
8115,1.01,0,57.0,4350,6.48,6.44,4.01
8116,0.93,3,59.0,4351,6.13,6.16,3.86
8117,0.9,0,56.0,4351,6.19,6.21,3.82
8118,1.01,3,60.0,4352,6.48,6.57,3.94
8119,0.91,1,59.0,4352,6.15,6.11,3.86
8120,1.34,3,63.0,4352,7.08,7.01,4.3
8121,1.18,3,58.0,4353,6.74,6.79,4.21
8122,1.27,1,56.0,4353,6.93,6.88,4.32
8123,1.02,0,56.0,4353,6.47,6.51,4.02
8124,0.9,2,54.0,4353,6.12,6.07,3.95
8125,1.02,3,57.9,4354,6.28,6.33,4.03
8126,1.1,1,58.0,4354,6.61,6.59,4.1
8127,1.05,1,57.0,4354,6.61,6.54,3.97
8128,1.08,0,57.0,4355,6.67,6.62,4.08
8129,0.9,1,61.0,4355,6.18,6.08,3.75
8130,1.01,0,56.0,4355,6.39,6.43,3.98
8131,1.01,1,60.0,4355,6.39,6.42,4.0
8132,1.01,3,56.0,4355,6.42,6.5,3.99
8133,1.01,3,58.0,4355,6.36,6.42,3.99
8134,1.01,3,61.0,4355,6.56,6.59,3.92
8135,1.01,3,57.0,4355,6.35,6.38,4.0
8136,1.01,2,58.0,4355,6.37,6.39,4.04
8137,1.01,3,56.0,4355,6.4,6.34,4.04
8138,1.01,1,58.0,4355,6.44,6.4,4.0
8139,0.97,2,61.0,4355,6.16,6.21,3.99
8140,0.9,1,61.0,4355,6.25,6.22,3.76
8141,0.9,1,58.0,4355,6.16,6.13,3.81
8142,1.08,1,60.0,4355,6.67,6.61,4.02
8143,1.01,4,55.0,4355,6.31,6.27,4.09
8144,1.01,1,59.0,4355,6.47,6.41,3.95
8145,0.96,0,57.0,4355,6.28,6.24,3.92
8146,0.96,0,54.0,4355,6.27,6.24,3.94
8147,1.01,2,58.0,4355,6.36,6.28,4.02
8148,1.01,1,58.0,4355,6.48,6.42,3.99
8149,1.01,1,55.0,4355,6.59,6.53,3.9
8150,1.1,3,58.0,4356,6.54,6.58,4.11
8151,1.02,2,58.0,4356,6.51,6.56,3.87
8152,1.01,0,56.0,4357,6.41,6.46,3.97
8153,1.06,2,61.0,4357,6.47,6.53,4.04
8154,0.91,1,56.0,4357,6.28,6.21,3.8
8155,0.9,3,55.0,4358,6.11,6.17,3.83
8156,1.02,0,58.0,4360,6.5,6.54,3.98
8157,0.91,0,57.0,4360,6.25,6.28,3.82
8158,1.13,1,59.0,4360,6.68,6.65,4.15
8159,1.1,2,62.0,4361,6.91,6.84,3.92
8160,1.1,3,63.0,4361,6.76,6.69,3.94
8161,1.09,0,54.0,4361,6.64,6.61,4.11
8162,0.7,3,59.0,4362,5.63,5.64,3.57
8163,1.03,1,59.0,4362,6.46,6.49,3.99
8164,1.08,3,58.0,4362,6.65,6.72,4.03
8165,1.01,1,58.0,4362,6.38,6.41,3.99
8166,0.72,0,56.0,4362,5.78,5.8,3.53
8167,0.8,0,56.0,4362,5.93,5.96,3.7
8168,0.9,2,62.0,4362,6.2,6.24,3.8
8169,1.07,1,59.0,4362,6.67,6.59,4.01
8170,0.71,3,56.0,4363,5.75,5.79,3.52
8171,1.01,3,55.0,4363,6.32,6.38,4.03
8172,1.05,1,60.0,4363,6.58,6.49,4.03
8173,1.02,0,58.0,4363,6.42,6.4,4.01
8174,0.85,0,57.0,4363,6.07,6.1,3.75
8175,1.05,1,55.0,4363,6.55,6.48,4.09
8176,1.05,1,56.0,4363,6.55,6.51,4.07
8177,1.04,3,54.0,4364,6.46,6.53,4.05
8178,1.05,0,56.0,4364,6.56,6.59,4.03
8179,0.96,1,62.0,4365,6.41,6.39,3.76
8180,0.84,1,57.0,4365,6.15,6.06,3.7
8181,1.07,1,58.0,4366,6.55,6.58,4.05
8182,1.07,1,58.0,4366,6.51,6.57,4.04
8183,1.02,0,55.0,4366,6.4,6.51,4.0
8184,0.94,0,57.0,4366,6.34,6.36,3.87
8185,1.2,0,57.0,4368,6.8,6.77,4.22
8186,1.5,4,58.0,4368,6.85,6.81,4.87
8187,1.2,4,59.0,4368,6.55,6.47,4.31
8188,1.04,0,55.0,4368,6.54,6.5,4.03
8189,1.04,1,59.0,4368,6.59,6.55,3.97
8190,1.2,0,57.0,4368,6.9,6.81,4.19
8191,1.02,2,61.0,4368,6.4,6.44,3.94
8192,1.04,1,57.0,4368,6.5,6.47,4.02
8193,1.04,1,60.0,4368,6.51,6.47,4.01
8194,1.04,1,59.0,4368,6.54,6.51,4.01
8195,1.2,1,58.0,4368,6.74,6.69,4.2
8196,1.3,1,59.0,4368,7.06,7.0,4.27
8197,1.2,4,58.0,4368,6.61,6.56,4.27
8198,1.0,1,59.0,4368,6.38,6.33,3.93
8199,1.04,1,60.0,4368,6.67,6.63,3.9
8200,1.0,4,61.0,4368,6.22,6.17,4.05
8201,1.04,0,56.0,4368,6.66,6.6,4.05
8202,1.0,4,68.0,4368,6.52,6.47,3.73
8203,0.51,4,66.0,4368,5.21,5.11,3.13
8204,0.9,3,58.0,4369,6.1,6.15,3.83
8205,1.01,3,58.0,4369,6.34,6.44,4.0
8206,0.7,0,53.4,4369,5.69,5.72,3.54
8207,0.9,0,53.0,4369,6.17,6.22,3.87
8208,1.01,2,58.0,4369,6.11,6.25,4.05
8209,0.91,3,59.0,4370,6.17,6.2,3.84
8210,0.9,2,58.0,4370,6.08,6.1,3.8
8211,0.9,2,57.0,4370,6.13,6.16,3.88
8212,1.02,1,59.0,4370,6.4,6.38,4.02
8213,1.02,3,60.0,4370,6.41,6.34,4.02
8214,1.04,1,59.0,4370,6.45,6.41,4.04
8215,1.02,0,57.0,4370,6.44,6.42,4.03
8216,1.02,1,59.0,4370,6.42,6.37,4.0
8217,1.13,0,56.0,4371,6.67,6.71,4.14
8218,1.01,1,56.0,4371,6.42,6.36,3.9
8219,1.09,3,59.0,4372,6.56,6.63,4.11
8220,1.06,3,57.0,4372,6.49,6.57,4.1
8221,1.06,1,59.0,4372,6.5,6.52,4.03
8222,1.0,3,61.0,4372,6.36,6.39,3.91
8223,1.0,3,61.0,4372,6.33,6.36,3.91
8224,1.06,1,58.0,4372,6.5,6.54,4.07
8225,1.0,0,57.0,4372,6.39,6.48,3.94
8226,1.0,0,56.0,4372,6.43,6.46,3.95
8227,1.0,1,59.0,4372,6.39,6.47,3.96
8228,1.0,2,57.0,4372,6.29,6.33,4.04
8229,1.0,3,61.0,4372,6.35,6.38,3.89
8230,0.73,0,56.0,4372,5.79,5.82,3.56
8231,0.84,0,56.0,4372,6.04,6.15,3.74
8232,0.93,1,58.0,4373,6.18,6.22,3.86
8233,1.12,1,59.0,4373,6.66,6.69,4.08
8234,1.12,3,58.0,4373,6.58,6.63,4.13
8235,1.02,3,57.0,4373,6.53,6.57,3.93
8236,0.85,0,55.0,4373,6.09,6.11,3.77
8237,0.85,0,56.0,4373,6.03,6.09,3.75
8238,1.32,1,61.0,4373,7.21,7.14,4.25
8239,1.03,3,56.0,4374,6.46,6.49,4.03
8240,1.07,0,55.0,4374,6.53,6.58,4.06
8241,0.93,0,55.0,4374,6.24,6.27,3.89
8242,1.05,1,61.0,4374,6.64,6.61,3.99
8243,1.07,0,57.0,4374,6.59,6.56,4.06
8244,1.07,1,60.0,4374,6.66,6.63,4.03
8245,1.04,0,57.0,4375,6.51,6.61,3.98
8246,1.04,0,57.0,4375,6.48,6.54,4.0
8247,1.04,3,58.0,4375,6.42,6.49,4.04
8248,1.01,3,62.0,4375,6.41,6.53,3.88
8249,1.24,1,58.0,4375,6.88,6.79,4.28
8250,1.24,4,60.0,4375,6.7,6.63,4.32
8251,1.02,0,57.0,4375,6.56,6.52,3.95
8252,0.93,2,58.0,4375,6.14,6.09,3.9
8253,1.11,0,57.0,4377,6.62,6.66,4.11
8254,0.76,0,56.0,4377,5.84,5.87,3.61
8255,1.21,0,56.0,4377,6.84,6.8,4.23
8256,0.83,0,54.9,4378,6.03,6.04,3.74
8257,1.01,0,58.0,4378,6.27,6.21,4.0
8258,0.92,1,58.0,4379,6.19,6.25,3.81
8259,1.0,3,57.0,4379,6.4,6.34,3.95
8260,0.9,3,58.0,4379,6.18,6.23,3.81
8261,0.71,0,56.0,4380,5.71,5.74,3.53
8262,1.02,1,58.0,4381,6.47,6.42,3.99
8263,0.9,3,57.0,4381,6.09,6.13,3.85
8264,0.9,2,57.0,4381,6.11,6.15,3.89
8265,0.9,3,63.0,4381,6.1,6.13,3.73
8266,0.9,2,57.0,4381,6.07,6.12,3.86
8267,0.9,1,58.0,4381,6.09,6.15,3.84
8268,0.9,3,62.0,4381,6.19,6.24,3.69
8269,0.9,3,58.0,4381,6.15,6.21,3.8
8270,0.9,3,58.0,4381,6.11,6.15,3.84
8271,0.9,2,55.0,4381,6.1,6.14,3.87
8272,0.9,3,56.0,4381,6.12,6.16,3.85
8273,0.9,3,60.0,4381,6.14,6.19,3.77
8274,0.9,2,59.0,4381,6.04,6.09,3.9
8275,1.02,1,62.0,4381,6.59,6.5,3.93
8276,1.02,4,60.0,4381,6.27,6.24,4.1
8277,1.02,1,61.0,4381,6.39,6.31,3.87
