,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,Temp9am,RainToday,RISK_MM,RainTomorrow,year,quarter,month,day
9328,21.6,27.5,80.6,6.0,35.0,14.0,13.0,17.0,91.0,78.0,7.0,6.0,24.4,1,1.0,0,2010,1,2,7
9329,19.5,27.9,1.0,13.0,28.0,13.0,13.0,13.0,90.0,59.0,5.0,6.0,22.2,0,13.2,1,2010,1,2,8
9330,20.3,27.6,13.2,7.0,19.0,13.0,9.0,11.0,91.0,65.0,7.0,4.0,22.5,1,2.8,1,2010,1,2,9
9331,18.7,27.4,2.8,10.0,26.0,12.0,11.0,15.0,71.0,59.0,2.0,1.0,24.4,1,0.0,0,2010,1,2,10
9332,18.2,27.9,0.0,3.0,39.0,3.0,11.0,28.0,66.0,59.0,1.0,2.0,25.2,0,0.0,0,2010,1,2,11
9333,20.5,31.8,0.0,6.0,54.0,6.0,19.0,43.0,65.0,63.0,1.0,1.0,26.2,0,0.0,0,2010,1,2,12
9334,21.7,29.8,0.0,6.0,41.0,6.0,6.0,24.0,72.0,57.0,2.0,5.0,26.7,0,0.0,0,2010,1,2,13
9335,23.5,30.4,0.0,6.0,56.0,3.0,26.0,39.0,68.0,64.0,4.0,4.0,26.5,0,0.0,0,2010,1,2,14
9336,23.2,30.0,0.0,1.0,57.0,3.0,17.0,30.0,67.0,65.0,5.0,5.0,27.8,0,9.0,1,2010,1,2,15
9337,20.8,25.8,9.0,10.0,33.0,9.0,19.0,13.0,73.0,71.0,3.0,4.0,23.3,1,0.0,0,2010,1,2,16
9338,19.4,26.7,0.0,15.0,41.0,10.0,26.0,30.0,63.0,67.0,1.0,3.0,24.5,0,0.0,0,2010,1,2,17
9339,19.8,26.2,0.0,10.0,52.0,10.0,28.0,39.0,56.0,54.0,1.0,5.0,23.0,0,1.2,1,2010,1,2,18
9340,18.4,26.9,1.2,7.0,37.0,10.0,20.0,22.0,75.0,60.0,6.0,4.0,21.6,1,2.0,1,2010,1,2,19
9341,19.4,25.4,2.0,2.0,24.0,9.0,11.0,19.0,93.0,78.0,8.0,6.0,20.9,1,5.2,1,2010,1,2,20
9342,18.4,28.1,5.2,6.0,44.0,3.0,9.0,31.0,75.0,62.0,0.0,4.0,24.1,1,0.0,0,2010,1,2,21
9343,21.2,29.6,0.0,3.0,50.0,3.0,20.0,33.0,65.0,63.0,1.0,1.0,26.2,0,0.0,0,2010,1,2,22
9344,21.3,31.1,0.0,15.0,48.0,3.0,9.0,24.0,60.0,68.0,5.0,5.0,28.0,0,13.4,1,2010,1,2,23
9345,19.8,24.0,13.4,7.0,41.0,15.0,22.0,17.0,70.0,69.0,8.0,8.0,21.6,1,1.4,1,2010,1,2,24
9346,18.8,26.3,1.4,10.0,44.0,10.0,24.0,28.0,77.0,68.0,7.0,7.0,21.0,1,10.6,1,2010,1,2,25
9347,18.4,26.5,10.6,13.0,41.0,12.0,22.0,19.0,85.0,61.0,2.0,2.0,21.1,1,6.2,1,2010,1,2,26
9348,18.9,26.8,6.2,7.0,31.0,12.0,17.0,15.0,86.0,66.0,7.0,7.0,22.0,1,0.2,0,2010,1,2,27
9349,19.6,28.2,0.2,6.0,39.0,3.0,6.0,28.0,75.0,75.0,6.0,8.0,24.8,0,0.0,0,2010,1,2,28
9350,21.4,24.5,0.0,9.0,54.0,15.0,17.0,30.0,79.0,92.0,8.0,8.0,23.2,0,56.6,1,2010,1,3,1
9351,18.0,20.9,56.6,9.0,56.0,7.0,28.0,28.0,70.0,79.0,8.0,8.0,18.8,1,45.2,1,2010,1,3,2
9352,17.6,24.1,45.2,9.0,44.0,14.0,24.0,11.0,95.0,87.0,8.0,8.0,19.1,1,9.6,1,2010,1,3,3
9353,18.8,26.9,9.6,14.0,37.0,8.0,13.0,24.0,87.0,67.0,6.0,6.0,21.8,1,1.4,1,2010,1,3,4
9354,18.3,27.1,1.4,3.0,41.0,6.0,6.0,22.0,76.0,73.0,6.0,6.0,23.3,1,13.4,1,2010,1,3,5
9355,21.6,27.3,13.4,5.0,37.0,3.0,20.0,24.0,82.0,72.0,7.0,7.0,23.2,1,0.2,0,2010,1,3,6
9356,21.3,27.2,0.2,3.0,35.0,6.0,9.0,24.0,86.0,72.0,7.0,7.0,22.8,0,2.6,1,2010,1,3,7
9357,21.7,27.4,2.6,6.0,43.0,6.0,15.0,31.0,76.0,74.0,7.0,7.0,23.4,1,0.0,0,2010,1,3,8
9358,22.0,28.1,0.0,5.0,26.0,12.0,9.0,9.0,75.0,77.0,4.0,5.0,26.2,0,0.0,0,2010,1,3,9
9359,21.2,26.5,0.0,15.0,39.0,10.0,22.0,26.0,63.0,59.0,5.0,5.0,23.5,0,2.8,1,2010,1,3,10
9360,18.9,21.8,2.8,10.0,54.0,15.0,28.0,31.0,95.0,71.0,8.0,8.0,19.0,1,13.2,1,2010,1,3,11
9361,17.1,25.6,13.2,10.0,52.0,9.0,26.0,20.0,89.0,54.0,7.0,7.0,17.7,1,24.0,1,2010,1,3,12
9362,17.0,24.8,24.0,9.0,43.0,9.0,17.0,26.0,96.0,58.0,7.0,4.0,17.5,1,9.8,1,2010,1,3,13
9363,17.5,24.9,9.8,2.0,35.0,14.0,20.0,17.0,82.0,71.0,3.0,6.0,20.3,1,0.0,0,2010,1,3,14
9364,16.7,25.1,0.0,10.0,35.0,10.0,17.0,24.0,74.0,65.0,6.0,7.0,20.6,0,0.0,0,2010,1,3,15
9365,16.4,26.3,0.0,9.0,48.0,13.0,15.0,15.0,81.0,59.0,7.0,7.0,19.9,0,2.0,1,2010,1,3,16
9366,18.1,25.5,2.0,10.0,33.0,7.0,9.0,11.0,87.0,78.0,7.0,7.0,19.3,1,0.8,0,2010,1,3,17
9367,17.3,25.9,0.8,3.0,33.0,13.0,11.0,17.0,72.0,56.0,1.0,2.0,22.3,0,0.8,0,2010,1,3,18
9368,19.3,27.0,0.8,3.0,35.0,3.0,7.0,26.0,87.0,55.0,5.0,2.0,21.0,0,0.0,0,2010,1,3,19
9369,16.7,26.9,0.0,3.0,35.0,3.0,15.0,26.0,69.0,53.0,1.0,1.0,22.9,0,0.0,0,2010,1,3,20
9370,18.0,29.4,0.0,3.0,48.0,3.0,15.0,31.0,65.0,59.0,1.0,1.0,23.3,0,0.0,0,2010,1,3,21
9371,17.3,27.8,0.0,10.0,39.0,10.0,24.0,30.0,64.0,69.0,1.0,1.0,24.9,0,0.4,0,2010,1,3,22
9372,20.4,26.5,0.4,2.0,26.0,13.0,7.0,13.0,86.0,53.0,7.0,5.0,22.3,0,0.0,0,2010,1,3,23
9373,16.0,26.7,0.0,13.0,22.0,14.0,7.0,15.0,75.0,65.0,1.0,2.0,22.1,0,0.0,0,2010,1,3,24
9374,16.4,27.3,0.0,14.0,28.0,8.0,2.0,19.0,75.0,58.0,1.0,1.0,22.5,0,0.0,0,2010,1,3,25
9375,17.7,28.7,0.0,3.0,41.0,3.0,13.0,30.0,68.0,66.0,1.0,1.0,23.7,0,0.0,0,2010,1,3,26
9376,18.4,28.2,0.0,3.0,41.0,3.0,20.0,26.0,70.0,54.0,1.0,5.0,23.8,0,0.0,0,2010,1,3,27
9377,19.0,27.7,0.0,3.0,39.0,3.0,13.0,22.0,79.0,64.0,7.0,3.0,23.4,0,0.0,0,2010,1,3,28
9378,18.1,28.0,0.0,6.0,44.0,6.0,11.0,33.0,67.0,63.0,5.0,7.0,24.5,0,0.0,0,2010,1,3,29
9379,19.5,28.3,0.0,3.0,44.0,6.0,17.0,31.0,63.0,68.0,7.0,7.0,24.9,0,0.0,0,2010,1,3,30
9380,19.3,23.5,0.0,15.0,37.0,10.0,11.0,13.0,81.0,82.0,8.0,7.0,21.4,0,18.2,1,2010,1,3,31
9381,17.5,25.1,18.2,10.0,28.0,9.0,9.0,17.0,75.0,61.0,1.0,3.0,21.5,1,0.0,0,2010,2,4,1
9382,15.6,25.5,0.0,7.0,37.0,9.0,20.0,22.0,66.0,55.0,1.0,2.0,21.2,0,0.4,0,2010,2,4,2
9383,17.9,25.5,0.4,10.0,52.0,9.0,17.0,24.0,50.0,48.0,1.0,1.0,21.6,0,1.2,1,2010,2,4,3
9384,17.2,24.6,1.2,10.0,48.0,9.0,28.0,30.0,64.0,57.0,7.0,3.0,20.6,1,0.4,0,2010,2,4,4
9385,14.9,23.7,0.4,10.0,33.0,10.0,20.0,15.0,61.0,56.0,2.0,1.0,21.6,0,0.0,0,2010,2,4,5
9386,15.5,24.5,0.0,6.0,28.0,6.0,2.0,17.0,79.0,67.0,7.0,8.0,21.2,0,0.0,0,2010,2,4,6
9387,19.7,25.0,0.0,5.0,41.0,5.0,24.0,24.0,67.0,60.0,8.0,8.0,22.2,0,0.0,0,2010,2,4,7
9388,20.2,26.1,0.0,10.0,50.0,11.0,20.0,7.0,61.0,75.0,7.0,5.0,23.4,0,0.4,0,2010,2,4,8
9389,16.8,25.4,0.4,10.0,31.0,12.0,13.0,13.0,57.0,63.0,1.0,7.0,23.8,0,0.0,0,2010,2,4,9
9390,16.6,27.2,0.0,8.0,22.0,3.0,13.0,13.0,71.0,62.0,5.0,1.0,23.2,0,0.0,0,2010,2,4,10
9391,14.0,29.2,0.0,6.0,30.0,6.0,0.0,19.0,60.0,62.0,6.0,7.0,25.4,0,0.0,0,2010,2,4,11
9392,20.4,25.4,0.0,15.0,37.0,9.0,26.0,11.0,57.0,53.0,5.0,7.0,24.1,0,0.0,0,2010,2,4,12
9393,15.1,24.3,0.0,10.0,33.0,10.0,20.0,17.0,46.0,47.0,2.0,1.0,21.0,0,0.0,0,2010,2,4,13
9394,15.2,24.4,0.0,15.0,35.0,9.0,26.0,15.0,52.0,44.0,1.0,1.0,21.2,0,0.0,0,2010,2,4,14
9395,11.9,24.5,0.0,9.0,24.0,9.0,13.0,15.0,63.0,56.0,7.0,5.0,21.0,0,0.0,0,2010,2,4,15
9396,13.4,25.1,0.0,9.0,30.0,10.0,15.0,19.0,62.0,53.0,2.0,4.0,22.4,0,10.8,1,2010,2,4,16
9397,16.0,23.4,10.8,10.0,37.0,7.0,20.0,17.0,80.0,71.0,6.0,3.0,20.9,1,6.2,1,2010,2,4,17
9398,15.5,24.3,6.2,2.0,28.0,9.0,17.0,15.0,87.0,70.0,7.0,3.0,20.6,1,8.6,1,2010,2,4,18
9399,17.0,23.8,8.6,7.0,31.0,10.0,19.0,13.0,86.0,73.0,7.0,7.0,20.7,1,8.8,1,2010,2,4,19
9400,17.6,22.1,8.8,13.0,31.0,5.0,11.0,13.0,94.0,93.0,7.0,7.0,18.7,1,11.0,1,2010,2,4,20
9401,16.1,24.8,11.0,6.0,22.0,12.0,15.0,13.0,87.0,70.0,6.0,5.0,20.4,1,0.2,0,2010,2,4,21
9402,14.1,25.3,0.2,14.0,20.0,14.0,9.0,13.0,72.0,66.0,1.0,1.0,22.6,0,0.0,0,2010,2,4,22
9403,15.1,27.5,0.0,6.0,35.0,3.0,6.0,24.0,67.0,68.0,1.0,1.0,22.7,0,0.0,0,2010,2,4,23
9404,17.9,29.4,0.0,4.0,33.0,5.0,9.0,19.0,65.0,56.0,5.0,7.0,24.5,0,0.0,0,2010,2,4,24
9405,17.9,27.0,0.0,9.0,50.0,15.0,24.0,22.0,66.0,72.0,8.0,8.0,23.1,0,7.0,1,2010,2,4,25
9406,14.9,22.8,7.0,7.0,48.0,6.0,33.0,26.0,50.0,40.0,1.0,1.0,18.9,1,0.0,0,2010,2,4,26
9407,9.4,24.4,0.0,5.0,31.0,6.0,7.0,22.0,55.0,56.0,6.0,7.0,19.6,0,0.0,0,2010,2,4,27
9408,15.0,24.4,0.0,4.0,24.0,14.0,4.0,11.0,53.0,46.0,1.0,1.0,22.6,0,0.0,0,2010,2,4,28
9409,11.6,25.4,0.0,7.0,26.0,8.0,11.0,19.0,58.0,48.0,0.0,0.0,20.4,0,0.0,0,2010,2,4,29
9410,10.7,23.1,0.0,15.0,31.0,10.0,17.0,15.0,51.0,58.0,5.0,4.0,20.3,0,0.0,0,2010,2,4,30
9411,12.1,23.3,0.0,5.0,28.0,12.0,17.0,9.0,64.0,66.0,2.0,6.0,20.4,0,0.0,0,2010,2,5,1
9412,12.9,26.5,0.0,6.0,37.0,6.0,2.0,28.0,66.0,63.0,1.0,1.0,21.8,0,0.0,0,2010,2,5,2
9413,15.0,25.0,0.0,12.0,19.0,14.0,7.0,11.0,75.0,54.0,7.0,1.0,20.8,0,8.6,1,2010,2,5,3
9414,15.5,20.6,8.6,6.0,20.0,7.0,11.0,9.0,96.0,94.0,8.0,8.0,17.7,1,6.4,1,2010,2,5,4
9415,14.4,24.3,6.4,15.0,30.0,14.0,6.0,13.0,73.0,62.0,1.0,1.0,20.3,1,0.0,0,2010,2,5,5
9416,10.9,20.2,0.0,15.0,39.0,10.0,17.0,17.0,45.0,35.0,0.0,3.0,16.7,0,0.0,0,2010,2,5,6
9417,8.2,22.1,0.0,7.0,33.0,10.0,17.0,17.0,58.0,51.0,2.0,1.0,17.4,0,0.0,0,2010,2,5,7
9418,11.5,23.2,0.0,7.0,33.0,10.0,17.0,20.0,63.0,52.0,2.0,2.0,19.1,0,0.0,0,2010,2,5,8
9419,11.6,23.6,0.0,12.0,28.0,12.0,15.0,17.0,74.0,50.0,1.0,1.0,19.7,0,0.0,0,2010,2,5,9
9420,11.6,23.0,0.0,12.0,22.0,14.0,11.0,13.0,72.0,64.0,3.0,2.0,19.7,0,0.0,0,2010,2,5,10
9421,12.5,24.9,0.0,11.0,30.0,4.0,13.0,20.0,61.0,81.0,1.0,5.0,20.6,0,1.0,0,2010,2,5,11
9422,10.4,20.3,1.0,10.0,44.0,9.0,31.0,19.0,54.0,39.0,0.0,0.0,17.7,0,0.0,0,2010,2,5,12
9423,4.8,21.1,0.0,7.0,30.0,2.0,9.0,9.0,50.0,26.0,1.0,0.0,15.0,0,0.0,0,2010,2,5,13
9424,5.3,21.8,0.0,2.0,31.0,10.0,15.0,15.0,49.0,39.0,0.0,0.0,16.7,0,0.0,0,2010,2,5,14
9425,6.5,22.0,0.0,10.0,35.0,10.0,13.0,19.0,61.0,35.0,0.0,1.0,17.1,0,0.0,0,2010,2,5,15
9426,10.2,22.3,0.0,9.0,39.0,9.0,17.0,24.0,54.0,58.0,3.0,5.0,18.6,0,0.0,0,2010,2,5,16
9427,11.5,20.3,0.0,10.0,35.0,3.0,13.0,9.0,71.0,72.0,7.0,7.0,16.1,0,5.0,1,2010,2,5,17
9428,9.7,20.1,5.0,7.0,39.0,7.0,9.0,22.0,67.0,52.0,2.0,6.0,17.2,1,6.8,1,2010,2,5,18
9429,13.0,21.7,6.8,10.0,46.0,10.0,28.0,26.0,60.0,54.0,3.0,4.0,18.1,1,0.4,0,2010,2,5,19
9430,9.9,21.2,0.4,15.0,30.0,10.0,15.0,13.0,66.0,64.0,3.0,5.0,17.5,0,0.0,0,2010,2,5,20
9431,11.6,21.3,0.0,5.0,35.0,0.0,6.0,11.0,77.0,74.0,7.0,7.0,18.6,0,10.0,1,2010,2,5,21
9433,14.6,20.7,0.2,10.0,39.0,10.0,24.0,13.0,65.0,66.0,7.0,7.0,17.1,0,5.0,1,2010,2,5,23
9434,12.3,19.9,5.0,5.0,28.0,3.0,9.0,13.0,81.0,72.0,7.0,7.0,17.5,1,0.6,0,2010,2,5,24
9435,16.0,23.9,0.6,5.0,30.0,4.0,15.0,15.0,84.0,59.0,6.0,4.0,17.0,0,0.6,0,2010,2,5,25
9436,14.8,23.6,0.6,0.0,39.0,2.0,17.0,22.0,67.0,36.0,3.0,4.0,20.3,0,6.8,1,2010,2,5,26
9437,13.6,19.7,6.8,9.0,59.0,2.0,24.0,15.0,81.0,83.0,7.0,6.0,17.1,1,12.8,1,2010,2,5,27
9438,14.2,21.1,12.8,2.0,28.0,12.0,15.0,9.0,91.0,64.0,7.0,4.0,15.5,1,1.8,1,2010,2,5,28
9439,13.4,23.2,1.8,4.0,35.0,4.0,13.0,17.0,90.0,63.0,7.0,7.0,16.7,1,2.4,1,2010,2,5,29
9440,9.3,20.1,2.4,4.0,33.0,1.0,20.0,15.0,50.0,35.0,4.0,3.0,16.8,1,0.0,0,2010,2,5,30
9441,8.0,22.0,0.0,7.0,41.0,6.0,9.0,9.0,56.0,51.0,1.0,3.0,17.2,0,0.0,0,2010,2,5,31
9442,14.4,21.7,0.0,7.0,43.0,10.0,26.0,28.0,58.0,53.0,6.0,8.0,18.3,0,4.0,1,2010,2,6,1
9443,14.6,16.2,4.0,2.0,33.0,9.0,19.0,4.0,93.0,93.0,8.0,8.0,14.9,1,59.4,1,2010,2,6,2
9444,14.1,16.9,59.4,2.0,43.0,2.0,20.0,22.0,92.0,94.0,8.0,8.0,14.7,1,33.4,1,2010,2,6,3
9445,13.9,20.7,33.4,7.0,52.0,15.0,20.0,28.0,79.0,79.0,3.0,7.0,16.9,1,1.8,1,2010,2,6,4
9446,14.9,21.7,1.8,7.0,54.0,15.0,19.0,31.0,64.0,52.0,6.0,5.0,18.1,1,0.0,0,2010,2,6,5
9447,8.9,19.4,0.0,7.0,43.0,7.0,19.0,22.0,45.0,39.0,1.0,2.0,16.5,0,0.0,0,2010,2,6,6
9448,10.8,19.7,0.0,15.0,52.0,15.0,24.0,24.0,51.0,54.0,1.0,7.0,16.4,0,0.0,0,2010,2,6,7
9449,9.9,18.9,0.0,7.0,26.0,13.0,13.0,11.0,59.0,57.0,1.0,1.0,17.0,0,0.2,0,2010,2,6,8
9450,9.7,22.3,0.2,4.0,35.0,4.0,9.0,19.0,66.0,33.0,7.0,6.0,16.2,0,0.0,0,2010,2,6,9
9451,4.2,17.9,0.0,2.0,37.0,15.0,7.0,17.0,55.0,33.0,3.0,6.0,13.0,0,0.0,0,2010,2,6,10
9452,4.8,18.7,0.0,11.0,39.0,4.0,13.0,26.0,58.0,46.0,7.0,7.0,13.2,0,0.0,0,2010,2,6,11
9453,5.3,18.0,0.0,10.0,35.0,10.0,13.0,24.0,55.0,44.0,1.0,1.0,12.7,0,0.0,0,2010,2,6,12
9454,9.5,17.7,0.0,15.0,41.0,15.0,22.0,26.0,53.0,76.0,4.0,7.0,15.5,0,4.0,1,2010,2,6,13
9455,12.8,16.4,4.0,7.0,33.0,7.0,22.0,17.0,91.0,75.0,7.0,7.0,13.8,1,3.8,1,2010,2,6,14
9456,9.8,17.4,3.8,15.0,31.0,0.0,19.0,15.0,76.0,89.0,5.0,7.0,15.0,1,0.8,0,2010,2,6,15
9457,7.5,19.7,0.8,7.0,22.0,12.0,9.0,13.0,93.0,62.0,5.0,2.0,13.2,0,0.0,0,2010,2,6,16
9458,10.1,19.0,0.0,4.0,37.0,5.0,17.0,15.0,67.0,60.0,8.0,8.0,15.8,0,0.0,0,2010,2,6,17
9459,8.7,20.7,0.0,7.0,33.0,9.0,19.0,13.0,56.0,48.0,1.0,2.0,17.8,0,0.0,0,2010,2,6,18
9460,5.3,18.0,0.0,2.0,24.0,9.0,9.0,11.0,74.0,52.0,1.0,1.0,14.8,0,0.0,0,2010,2,6,19
9461,5.3,19.0,0.0,9.0,19.0,12.0,7.0,11.0,78.0,43.0,1.0,1.0,14.7,0,0.0,0,2010,2,6,20
9462,6.2,19.7,0.0,10.0,33.0,10.0,13.0,22.0,80.0,63.0,6.0,3.0,13.9,0,4.4,1,2010,2,6,21
9463,13.6,17.8,4.4,15.0,41.0,15.0,19.0,28.0,90.0,71.0,7.0,7.0,15.3,1,11.0,1,2010,2,6,22
9464,13.0,18.1,11.0,2.0,35.0,9.0,19.0,20.0,89.0,61.0,5.0,7.0,15.1,1,5.2,1,2010,2,6,23
9465,12.2,19.1,5.2,2.0,28.0,10.0,13.0,11.0,78.0,67.0,5.0,7.0,15.9,1,0.0,0,2010,2,6,24
9466,8.2,20.6,0.0,5.0,39.0,5.0,11.0,24.0,72.0,52.0,5.0,1.0,16.5,0,0.0,0,2010,2,6,25
9467,10.0,21.6,0.0,5.0,39.0,11.0,17.0,6.0,65.0,76.0,2.0,7.0,16.6,0,1.6,1,2010,2,6,26
9468,13.3,17.9,1.6,2.0,31.0,10.0,17.0,13.0,74.0,63.0,7.0,5.0,14.9,1,0.0,0,2010,2,6,27
9469,8.6,17.4,0.0,7.0,35.0,9.0,17.0,15.0,59.0,56.0,1.0,1.0,14.0,0,0.0,0,2010,2,6,28
9470,3.6,16.4,0.0,7.0,19.0,12.0,9.0,9.0,74.0,53.0,1.0,1.0,10.9,0,0.0,0,2010,2,6,29
9471,1.3,16.7,0.0,9.0,22.0,10.0,6.0,9.0,69.0,45.0,3.0,3.0,10.5,0,0.0,0,2010,2,6,30
9472,3.9,15.8,0.0,15.0,26.0,7.0,11.0,9.0,76.0,59.0,6.0,7.0,9.1,0,0.0,0,2010,3,7,1
9473,8.3,12.9,0.0,4.0,17.0,7.0,7.0,11.0,78.0,95.0,7.0,8.0,11.5,0,7.2,1,2010,3,7,2
9474,6.3,17.5,7.2,7.0,44.0,15.0,22.0,20.0,61.0,38.0,1.0,2.0,12.1,1,0.0,0,2010,3,7,3
9475,8.4,18.8,0.0,2.0,41.0,15.0,24.0,26.0,53.0,51.0,1.0,5.0,14.7,0,0.0,0,2010,3,7,4
9476,7.0,18.5,0.0,15.0,31.0,9.0,13.0,15.0,66.0,68.0,3.0,6.0,15.0,0,1.2,1,2010,3,7,5
9477,12.3,15.9,1.2,4.0,31.0,4.0,6.0,15.0,94.0,78.0,8.0,7.0,13.5,1,0.0,0,2010,3,7,6
9478,7.3,17.9,0.0,7.0,48.0,7.0,20.0,28.0,56.0,67.0,7.0,8.0,15.5,0,4.8,1,2010,3,7,7
9479,12.8,18.9,4.8,10.0,50.0,10.0,20.0,33.0,85.0,61.0,7.0,5.0,14.2,1,1.6,1,2010,3,7,8
9480,12.8,19.0,1.6,10.0,46.0,12.0,26.0,15.0,63.0,67.0,5.0,6.0,15.9,1,1.8,1,2010,3,7,9
9481,9.4,19.3,1.8,2.0,28.0,14.0,13.0,9.0,75.0,68.0,3.0,2.0,16.0,1,0.0,0,2010,3,7,10
9482,10.5,22.3,0.0,5.0,35.0,5.0,15.0,22.0,62.0,53.0,3.0,2.0,18.3,0,0.0,0,2010,3,7,11
9483,12.6,20.9,0.0,9.0,20.0,10.0,6.0,17.0,68.0,74.0,7.0,5.0,17.4,0,0.4,0,2010,3,7,12
9484,10.6,22.4,0.4,5.0,41.0,6.0,6.0,20.0,86.0,82.0,4.0,7.0,17.1,0,0.0,0,2010,3,7,13
9485,16.4,21.7,0.0,4.0,59.0,13.0,15.0,17.0,69.0,40.0,6.0,1.0,18.5,0,0.0,0,2010,3,7,14
9486,5.4,19.8,0.0,7.0,44.0,7.0,9.0,20.0,49.0,26.0,1.0,1.0,15.4,0,0.0,0,2010,3,7,15
9487,5.1,18.8,0.0,2.0,33.0,9.0,19.0,19.0,45.0,38.0,1.0,4.0,14.3,0,0.0,0,2010,3,7,16
9488,4.5,18.2,0.0,15.0,31.0,12.0,13.0,15.0,60.0,57.0,1.0,1.0,13.9,0,0.0,0,2010,3,7,17
9489,7.0,21.7,0.0,3.0,39.0,3.0,15.0,22.0,64.0,51.0,0.0,1.0,15.5,0,0.0,0,2010,3,7,18
9490,12.2,23.5,0.0,2.0,37.0,11.0,11.0,9.0,48.0,94.0,5.0,7.0,18.5,0,9.8,1,2010,3,7,19
9491,7.5,17.6,9.8,15.0,41.0,15.0,17.0,22.0,75.0,49.0,1.0,6.0,13.1,1,0.0,0,2010,3,7,20
9492,10.1,17.2,0.0,10.0,41.0,15.0,22.0,28.0,57.0,54.0,7.0,6.0,12.5,0,0.0,0,2010,3,7,21
9493,10.2,18.3,0.0,10.0,48.0,15.0,19.0,24.0,54.0,44.0,5.0,5.0,13.6,0,0.0,0,2010,3,7,22
9494,10.9,18.6,0.0,10.0,41.0,15.0,24.0,28.0,58.0,57.0,4.0,7.0,14.5,0,0.0,0,2010,3,7,23
9495,9.6,18.6,0.0,10.0,30.0,10.0,13.0,22.0,63.0,63.0,7.0,3.0,15.5,0,1.4,1,2010,3,7,24
9496,10.7,18.8,1.4,7.0,26.0,9.0,15.0,15.0,78.0,70.0,7.0,7.0,15.7,1,1.4,1,2010,3,7,25
9497,11.8,19.0,1.4,10.0,41.0,10.0,22.0,30.0,70.0,68.0,2.0,7.0,16.0,1,42.6,1,2010,3,7,26
9498,10.2,17.5,42.6,2.0,35.0,7.0,20.0,17.0,74.0,88.0,7.0,8.0,15.2,1,52.6,1,2010,3,7,27
9499,14.2,17.9,52.6,6.0,50.0,5.0,20.0,17.0,94.0,85.0,8.0,8.0,15.9,1,34.4,1,2010,3,7,28
9500,12.3,22.4,34.4,4.0,20.0,5.0,7.0,9.0,76.0,74.0,2.0,8.0,17.1,1,0.0,0,2010,3,7,29
9501,12.0,25.3,0.0,4.0,30.0,4.0,13.0,13.0,72.0,59.0,1.0,6.0,19.5,0,0.2,0,2010,3,7,30
9502,17.6,24.4,0.2,5.0,44.0,15.0,24.0,9.0,80.0,87.0,7.0,5.0,20.6,0,2.0,1,2010,3,7,31
9505,4.9,20.1,0.0,7.0,74.0,7.0,31.0,35.0,43.0,51.0,3.0,4.0,16.5,0,0.2,0,2010,3,8,3
9506,8.1,19.0,0.2,7.0,33.0,12.0,20.0,13.0,44.0,44.0,0.0,1.0,16.2,0,0.0,0,2010,3,8,4
9507,6.4,20.3,0.0,9.0,30.0,12.0,13.0,11.0,54.0,40.0,2.0,2.0,16.5,0,0.2,0,2010,3,8,5
9508,5.9,17.5,0.2,7.0,35.0,10.0,15.0,22.0,49.0,34.0,0.0,1.0,13.7,0,0.0,0,2010,3,8,6
9509,5.2,18.2,0.0,7.0,46.0,10.0,19.0,22.0,41.0,46.0,1.0,1.0,14.4,0,0.0,0,2010,3,8,7
9510,4.1,17.2,0.0,2.0,20.0,12.0,7.0,13.0,55.0,51.0,1.0,0.0,14.4,0,0.0,0,2010,3,8,8
9511,5.4,20.8,0.0,3.0,39.0,3.0,9.0,26.0,78.0,61.0,0.0,1.0,14.5,0,6.0,1,2010,3,8,9
9512,14.4,19.1,6.0,5.0,43.0,6.0,20.0,20.0,75.0,91.0,8.0,8.0,17.6,1,7.6,1,2010,3,8,10
9513,16.3,21.7,7.6,4.0,41.0,11.0,11.0,19.0,82.0,37.0,8.0,6.0,18.4,1,0.0,0,2010,3,8,11
9514,7.9,19.8,0.0,2.0,46.0,2.0,17.0,19.0,48.0,30.0,1.0,1.0,15.9,0,0.0,0,2010,3,8,12
9515,8.2,19.5,0.0,2.0,35.0,9.0,13.0,17.0,37.0,40.0,1.0,1.0,16.1,0,0.0,0,2010,3,8,13
9516,5.0,21.7,0.0,6.0,48.0,6.0,0.0,35.0,50.0,51.0,0.0,0.0,16.6,0,0.0,0,2010,3,8,14
9517,8.5,23.8,0.0,1.0,52.0,1.0,22.0,22.0,46.0,23.0,1.0,3.0,17.6,0,0.0,0,2010,3,8,15
9518,6.5,20.1,0.0,3.0,24.0,3.0,11.0,17.0,45.0,45.0,0.0,0.0,17.3,0,0.0,0,2010,3,8,16
9519,8.0,17.3,0.0,10.0,33.0,14.0,20.0,11.0,40.0,40.0,1.0,1.0,15.1,0,0.0,0,2010,3,8,17
9521,14.5,25.6,0.0,4.0,52.0,14.0,7.0,7.0,67.0,39.0,6.0,2.0,18.9,0,0.0,0,2010,3,8,19
9522,17.3,22.1,0.0,11.0,35.0,0.0,9.0,9.0,60.0,45.0,7.0,6.0,19.4,0,0.0,0,2010,3,8,20
9523,5.0,17.7,0.0,2.0,35.0,8.0,19.0,13.0,34.0,36.0,0.0,0.0,14.8,0,0.0,0,2010,3,8,21
